cortarNo,centerLat,centerLon,cortarName,cortarType
11110161,37.57067,126.997927,종로4가,sec
11110163,37.570633,127.0036,종로5가,sec
11110164,37.5719,127.0076,종로6가,sec
11110125,37.575174,126.979904,중학동,sec
11110105,37.5806,126.9721,창성동,sec
11110174,37.5758,127.012063,창신동,sec
11110101,37.589008,126.968465,청운동,sec
11110122,37.571515,126.980246,청진동,sec
11110112,37.578,126.9707,체부동,sec
11110167,37.574842,127.006125,충신동,sec
11110106,37.5784,126.972638,통의동,sec
11110108,37.579797,126.970016,통인동,sec
11110139,37.582817,126.9804,팔판동,sec
11110177,37.567967,126.9668,평동,sec
11110183,37.605364,126.966884,평창동,sec
11110113,37.576859,126.967655,필운동,sec
11110181,37.573608,126.9621,행촌동,sec
11110169,37.583383,127.001369,혜화동,sec
11110185,37.6006,126.9564,홍지동,sec
11110179,37.571138,126.964104,홍파동,sec
11110143,37.5806,126.9828,화동,sec
11110104,37.582683,126.971848,효자동,sec
11110162,37.573267,127.003013,효제동,sec
11110150,37.5742,126.9943,훈정동,sec
11140145,37.565,127.0051,광희동1가,sec
11140146,37.5641,127.0084,광희동2가,sec
11140106,37.567574,126.983064,남대문로1가,sec
11140115,37.563843,126.98199,남대문로2가,sec
11140116,37.561648,126.979389,남대문로3가,sec
11140117,37.560671,126.975325,남대문로4가,sec
11140118,37.5563,126.9748,남대문로5가,sec
11140128,37.559159,126.984669,남산동1가,sec
11140129,37.558333,126.9858,남산동2가,sec
11140130,37.55998,126.987333,남산동3가,sec
11140112,37.5581,126.977437,남창동,sec
11140140,37.560504,126.99086,남학동,sec
11140102,37.568133,126.980913,다동,sec
11140173,37.555917,126.967263,만리동1가,sec
11140174,37.5544,126.964,만리동2가,sec
11140126,37.564432,126.984421,명동1가,sec
11140127,37.562667,126.985175,명동2가,sec
11140101,37.568041,126.978823,무교동,sec
11140164,37.564209,127.015173,무학동,sec
11140136,37.561308,127.000525,묵정동,sec
11140153,37.5687,127.0032,방산동,sec
11140119,37.558889,126.972912,봉래동1가,sec
11140120,37.5566,126.971,봉래동2가,sec
11140113,37.5623,126.9783,북창동,sec
11140157,37.5676,126.9957,산림동,sec
11140107,37.567907,126.984746,삼각동,sec
11140166,37.563275,126.973425,서소문동,sec
11140111,37.562294,126.977184,소공동,sec
11140110,37.567317,126.989225,수표동,sec
11140108,37.567395,126.984593,수하동,sec
11140168,37.562758,126.970438,순화동,sec
11140162,37.557025,127.01315,신당동,sec
11140147,37.5638,127.0041,쌍림동,sec
11140135,37.564062,126.997989,예관동,sec
11140142,37.5553,126.9898,예장동,sec
11140154,37.564825,127.000775,오장동,sec
11140104,37.565882,126.980523,을지로1가,sec
11140105,37.56585,126.985638,을지로2가,sec
11140155,37.566578,126.99235,을지로3가,sec
11140150,37.5663,126.9968,을지로4가,sec
11140151,37.56665,127.002563,을지로5가,sec
11140148,37.567717,127.006938,을지로6가,sec
11140149,37.566325,127.010437,을지로7가,sec
11140169,37.563646,126.968443,의주로1가,sec
11140172,37.560645,126.969464,의주로2가,sec
11140160,37.5646,126.9944,인현동1가,sec
11140134,37.564125,126.996238,인현동2가,sec
11140156,37.567708,126.992717,입정동,sec
11140109,37.567463,126.987007,장교동,sec
11140143,37.560758,127.007688,장충동1가,sec
11140144,37.5552,127.0011,장충동2가,sec
11140131,37.56423,126.987841,저동1가,sec
11140161,37.5642,126.989713,저동2가,sec
11140167,37.5664,126.972925,정동,sec
11140152,37.568255,126.998888,주교동,sec
11140141,37.560631,126.989346,주자동,sec
11140171,37.554803,126.964498,중림동,sec
11140159,37.56465,126.992325,초동,sec
11140124,37.560925,126.982288,충무로1가,sec
11140125,37.561461,126.986308,충무로2가,sec
11140158,37.562228,126.991911,충무로3가,sec
11140132,37.5622,126.9956,충무로4가,sec
11140133,37.562561,126.999541,충무로5가,sec
11140170,37.566841,126.968041,충정로1가,sec
11140103,37.567545,126.977336,태평로1가,sec
11140114,37.563215,126.976357,태평로2가,sec
11140137,37.5609,126.9924,필동1가,sec
11140138,37.5586,126.9944,필동2가,sec
11140139,37.557735,126.997326,필동3가,sec
11140165,37.567367,127.02125,황학동,sec
11140121,37.5572,126.9813,회현동1가,sec
11140122,37.558497,126.982711,회현동2가,sec
11140123,37.560039,126.984044,회현동3가,sec
11140163,37.567675,127.016463,흥인동,sec
11260105,37.600899,127.1073,망우동,sec
11260101,37.5818,127.0903,면목동,sec
11260104,37.612607,127.078325,묵동,sec
11260102,37.600282,127.090875,상봉동,sec
11260106,37.6103,127.0934,신내동,sec
11260103,37.6004,127.0792,중화동,sec
41820250,37.825363,127.516049,가평읍,sec
41820350,37.959318,127.496994,북면,sec
41820330,37.805025,127.35705,상면,sec
41820310,37.675935,127.494463,설악면,sec
41820345,37.81745,127.353112,조종면,sec
41820325,37.740493,127.424125,청평면,sec
41281124,37.6019,126.8431,강매동,sec
41281116,37.70336,126.903663,고양동,sec
41281118,37.688345,126.862454,관산동,sec
41281121,37.6378,126.8031,내곡동,sec
41281119,37.7219,126.8558,내유동,sec
41281117,37.6977,126.8858,대자동,sec
41281122,37.6349,126.8174,대장동,sec
41281131,37.587,126.8709,덕은동,sec
41281105,37.6253,126.8621,도내동,sec
41281112,37.6417,126.8959,동산동,sec
41281114,37.7217,126.9071,벽제동,sec
41281107,37.6457,126.972,북한동,sec
41281111,37.6507,126.8901,삼송동,sec
41281115,37.6937,126.9117,선유동,sec
41281106,37.6486,126.8514,성사동,sec
41281103,37.672,126.8775,신원동,sec
41281127,37.6205,126.7859,신평동,sec
41281110,37.6674,126.9138,오금동,sec
41281113,37.6261,126.8913,용두동,sec
41281102,37.6709,126.86,원당동,sec
41281104,37.6468,126.869,원흥동,sec
41281101,37.659423,126.829608,주교동,sec
41281109,37.6689,126.9457,지축동,sec
41281120,37.6236,126.816,토당동,sec
41281128,37.621,126.8409,행신동,sec
41281125,37.604,126.8291,행주내동,sec
41281126,37.6046,126.8153,행주외동,sec
41281132,37.6005,126.8925,향동동,sec
41281130,37.5911,126.8489,현천동,sec
41281129,37.600071,126.872631,화전동,sec
41281123,37.6371,126.835,화정동,sec
41281108,37.6518,126.9206,효자동,sec
41285105,37.659,126.7836,마두동,sec
41285112,37.7007,126.8263,문봉동,sec
41285106,37.6404,126.788,백석동,sec
41285109,37.7,126.8426,사리현동,sec
41285108,37.6511,126.8076,산황동,sec
41285111,37.7221,126.8058,설문동,sec
41285113,37.7019,126.7964,성석동,sec
41285101,37.67406,126.809963,식사동,sec
41285104,37.6506,126.7575,장항동,sec
41285103,37.672479,126.779888,정발산동,sec
41285102,37.694043,126.781312,중산동,sec
41285110,37.7167,126.8305,지영동,sec
41285107,37.6694,126.7955,풍동,sec
41287106,37.6919,126.7203,가좌동,sec
41287107,37.6822,126.6897,구산동,sec
41287104,37.68296,126.755163,대화동,sec
41287105,37.697152,126.745306,덕이동,sec
41287108,37.664949,126.7119,법곳동,sec
41287101,37.685037,126.769951,일산동,sec
41287102,37.6716,126.7626,주엽동,sec
41287103,37.694334,126.768363,탄현동,sec
41290103,37.419522,126.989162,갈현동,sec
41290105,37.448368,126.995398,과천동,sec
41290101,37.4426,126.9882,관문동,sec
41290104,37.4268,127.0262,막계동,sec
41290102,37.430218,127.002425,문원동,sec
41290109,37.424247,126.993799,별양동,sec
41290110,37.433462,126.998573,부림동,sec
41290108,37.421885,126.9913,원문동,sec
41290106,37.4519,127.025,주암동,sec
41290107,37.432594,126.992711,중앙동,sec
41210107,37.4165,126.8577,가학동,sec
41210101,37.4733,126.8532,광명동,sec
41210105,37.4411,126.852,노온사동,sec
41210104,37.4402,126.8828,소하동,sec
41210108,37.466356,126.835701,옥길동,sec
41210106,37.4206,126.8816,일직동,sec
41210102,37.4815,126.8677,철산동,sec
41210103,37.4576,126.8718,하안동,sec
41610101,37.410919,127.257311,경안동,sec
41610114,37.3742,127.2234,고산동,sec
41610259,37.348757,127.3441,곤지암읍,sec
41610350,37.494176,127.301742,남종면,sec
41610370,37.463287,127.244599,남한산성면,sec
41610116,37.351527,127.155835,능평동,sec
41610330,37.304549,127.331182,도척면,sec
41610119,37.356157,127.262164,매산동,sec
41610113,37.3817,127.1989,목동,sec
41610106,37.4327,127.2156,목현동,sec
41610117,37.3494,127.2065,문형동,sec
41610107,37.4151,127.1979,삼동,sec
41610103,37.41946,127.246337,송정동,sec
41610115,37.363136,127.170177,신현동,sec
41610102,37.402682,127.272325,쌍령동,sec
41610120,37.38331,127.260577,양벌동,sec
41610112,37.400024,127.251488,역동,sec
41610111,37.3964,127.2408,장지동,sec
41610108,37.406,127.2131,중대동,sec
41610109,37.4015,127.1894,직동,sec
41610253,37.385581,127.288671,초월읍,sec
41610118,37.3623,127.2238,추자동,sec
41610105,37.417919,127.240568,탄벌동,sec
41610110,37.3893,127.2197,태전동,sec
41610340,37.466713,127.30708,퇴촌면,sec
41610104,37.4407,127.2436,회덕동,sec
41310101,37.635015,127.116225,갈매동,sec
41310104,37.5922,127.1255,교문동,sec
41310102,37.6351,127.1391,사노동,sec
41310105,37.59309,127.160938,수택동,sec
41310106,37.569925,127.116463,아천동,sec
41310103,37.604607,127.134813,인창동,sec
41310107,37.5805,127.153,토평동,sec
41410105,37.365468,126.939493,금정동,sec
41410101,37.35,126.9426,당동,sec
41410102,37.3492,126.9551,당정동,sec
41410108,37.3288,126.9195,대야미동,sec
41410109,37.3128,126.9226,도마교동,sec
41410106,37.3276,126.894,둔대동,sec
41410103,37.328664,126.935917,부곡동,sec
41410104,37.359232,126.91915,산본동,sec
41410107,37.3438,126.8994,속달동,sec
41570105,37.6243,126.6937,감정동,sec
41570102,37.6419,126.7161,걸포동,sec
41570253,37.603235,126.770828,고촌읍,sec
41570109,37.643508,126.628438,구래동,sec
41570340,37.64924,126.582063,대곶면,sec
41570108,37.638653,126.642293,마산동,sec
41570101,37.6248,126.7129,북변동,sec
41570106,37.619624,126.716713,사우동,sec
41570256,37.657428,126.625403,양촌읍,sec
41570103,37.655549,126.6887,운양동,sec
41570350,37.717294,126.552496,월곶면,sec
41570104,37.6468,126.6724,장기동,sec
41570250,37.69179,126.597205,통진읍,sec
41570107,37.604784,126.723595,풍무동,sec
41570360,37.719901,126.63165,하성면,sec
41360103,37.632247,127.205765,금곡동,sec
41360112,37.608651,127.161307,다산동,sec
41360110,37.600636,127.154227,도농동,sec
41360111,37.65954,127.122289,별내동,sec
41360310,37.70256,127.124725,별내면,sec
41360106,37.5956,127.1978,삼패동,sec
41360340,37.703618,127.325988,수동면,sec
41360108,37.58824,127.171088,수석동,sec
41360262,37.698908,127.204546,오남읍,sec
41360250,37.587807,127.211163,와부읍,sec
41360105,37.609449,127.195775,이패동,sec
41360104,37.6205,127.1851,일패동,sec
41360360,37.5359,127.30345,조안면,sec
41360109,37.602605,127.16428,지금동,sec
41360259,37.656921,127.179474,진건읍,sec
41360253,37.726471,127.190046,진접읍,sec
41360265,37.649296,127.144615,퇴계원읍,sec
41360102,37.648365,127.236157,평내동,sec
41360101,37.654406,127.24883,호평동,sec
41360256,37.652424,127.308688,화도읍,sec
41250105,37.9277,127.0959,걸산동,sec
41250104,37.9026,127.0954,광암동,sec
41250107,37.9331,127.0586,동두천동,sec
41250106,37.917751,127.06155,보산동,sec
41250109,37.9484,127.0582,상봉암동,sec
41250112,37.905922,127.044593,상패동,sec
41250103,37.904,127.0622,생연동,sec
41250101,37.89066,127.05422,송내동,sec
41250108,37.9325,127.0317,안흥동,sec
41250102,37.8895,127.0644,지행동,sec
41250111,37.8873,127.1168,탑동동,sec
41250110,37.9642,127.0681,하봉암동,sec
41194107,37.463587,126.80825,계수동,sec
41194104,37.478119,126.806953,괴안동,sec
41194103,37.470504,126.809816,범박동,sec
41194101,37.4735,126.7952,소사본동,sec
41194105,37.480093,126.765113,송내동,sec
41194102,37.480752,126.780031,심곡본동,sec
41194106,37.46801,126.82423,옥길동,sec
41196105,37.532167,126.81715,고강동,sec
41196108,37.5212,126.7826,내동,sec
41196106,37.5442,126.7765,대장동,sec
41196107,37.5246,126.768,삼정동,sec
41196102,37.5138,126.7985,여월동,sec
41196101,37.52895,126.7908,오정동,sec
41196104,37.5264,126.8052,원종동,sec
41196103,37.5136,126.815,작동,sec
41192104,37.516317,126.786,도당동,sec
41192109,37.495243,126.760788,상동,sec
41192106,37.485893,126.794579,소사동,sec
41192102,37.491,126.7785,심곡동,sec
41192105,37.513597,126.771481,약대동,sec
41192107,37.49031,126.808088,역곡동,sec
41192101,37.4942,126.7924,원미동,sec
41192108,37.487809,126.768132,중동,sec
41192103,37.502615,126.785855,춘의동,sec
41135114,37.339565,127.120827,구미동,sec
41135112,37.370585,127.10046,궁내동,sec
41135111,37.351866,127.110673,금곡동,sec
41135116,37.3691,127.0654,대장동,sec
41135113,37.3538,127.0839,동원동,sec
41135110,37.3839,127.1067,백현동,sec
41135101,37.370104,127.131062,분당동,sec
41135109,37.40145,127.111544,삼평동,sec
41135105,37.381382,127.1348,서현동,sec
41135117,37.378,127.0407,석운동,sec
41135102,37.375404,127.118063,수내동,sec
41135107,37.4064,127.1423,야탑동,sec
41135115,37.39488,127.07802,운중동,sec
41135104,37.3856,127.1617,율동,sec
41135106,37.397133,127.127159,이매동,sec
41135103,37.3675,127.1127,정자동,sec
41135108,37.390448,127.089099,판교동,sec
41135118,37.3869,127.0801,하산운동,sec
41131112,37.425032,127.101551,고등동,sec
41131116,37.4113,127.0701,금토동,sec
41131104,37.449404,127.155358,단대동,sec
41131114,37.4323,127.1127,둔전동,sec
41131107,37.46561,127.127075,복정동,sec
41131117,37.412782,127.1123,사송동,sec
41131105,37.452354,127.150146,산성동,sec
41131113,37.4278,127.0647,상적동,sec
41131103,37.4373,127.1298,수진동,sec
41131115,37.421982,127.107963,시흥동,sec
41131109,37.454678,127.104412,신촌동,sec
41131101,37.4473,127.1493,신흥동,sec
41131111,37.447226,127.10305,심곡동,sec
41131106,37.454868,127.161025,양지동,sec
41131110,37.4522,127.1104,오야동,sec
41131108,37.4664,127.1495,창곡동,sec
41131102,37.44711,127.131188,태평동,sec
41133108,37.4239,127.1737,갈현동,sec
41133103,37.4478,127.1674,금광동,sec
41133107,37.4152,127.1535,도촌동,sec
41133105,37.442168,127.180963,상대원동,sec
41133101,37.433673,127.134285,성남동,sec
41133106,37.4216,127.1315,여수동,sec
41133104,37.4626,127.1765,은행동,sec
41133132,37.443972,127.157458,중앙동,sec
41133109,37.428299,127.146322,하대원동,sec
41113128,37.2449,126.9806,고색동,sec
41113136,37.238226,127.030087,곡반정동,sec
41113132,37.277063,126.97143,구운동,sec
41113137,37.250372,127.028591,권선동,sec
41113134,37.272,126.9439,금곡동,sec
41113141,37.2901,126.941,당수동,sec
41113139,37.2317,127.0128,대황교동,sec
41113131,37.27258,126.986054,서둔동,sec
41113126,37.254242,127.009425,세류동,sec
41113129,37.2431,126.9645,오목천동,sec
41113140,37.293233,126.959513,입북동,sec
41113138,37.237,127.0064,장지동,sec
41113133,37.2645,126.9757,탑동,sec
41113127,37.258033,126.994163,평동,sec
41113130,37.2413,126.9959,평리동,sec
41113135,37.2589,126.9511,호매실동,sec
41117107,37.2397,127.0524,망포동,sec
41117101,37.2637,127.0505,매탄동,sec
41117106,37.246479,127.045963,신동,sec
41117105,37.2566,127.0738,영통동,sec
41117102,37.273673,127.057235,원천동,sec
41117103,37.30117,127.048381,이의동,sec
41117104,37.284142,127.069163,하동,sec
41111138,37.3349,127.0183,상광교동,sec
41111135,37.30051,127.007051,송죽동,sec
41111137,37.290545,127.021588,연무동,sec
41111134,37.293211,127.014113,영화동,sec
41111132,37.297618,126.971492,율전동,sec
41111131,37.3182,126.9787,이목동,sec
41111130,37.2999,126.9912,정자동,sec
41111136,37.304683,127.014513,조원동,sec
41111133,37.295833,126.978263,천천동,sec
41111129,37.308425,126.99479,파장동,sec
41111139,37.3169,127.0255,하광교동,sec
41115137,37.273414,127.001078,고등동,sec
41115132,37.2718,127.0135,교동,sec
41115126,37.2737,127.018,구천동,sec
41115127,37.28,127.0191,남수동,sec
41115123,37.2797,127.0128,남창동,sec
41115133,37.268581,127.014201,매교동,sec
41115134,37.266908,127.000963,매산로1가,sec
41115135,37.267617,127.005088,매산로2가,sec
41115136,37.2711,127.0098,매산로3가,sec
41115128,37.285617,127.019925,매향동,sec
41115129,37.2854,127.0167,북수동,sec
41115130,37.2834,127.0126,신풍동,sec
41115124,37.276695,127.018634,영동,sec
41115140,37.2841,127.0353,우만동,sec
41115141,37.270381,127.021301,인계동,sec
41115131,37.2868,127.0131,장안동,sec
41115125,37.273387,127.016671,중동,sec
41115139,37.28198,127.028475,지동,sec
41115120,37.280408,127.016212,팔달로1가,sec
41115121,37.2787,127.017113,팔달로2가,sec
41115122,37.276133,127.015213,팔달로3가,sec
41115138,37.2825,126.9973,화서동,sec
41390127,37.3549,126.7741,거모동,sec
41390113,37.4514,126.8117,계수동,sec
41390112,37.436875,126.832852,과림동,sec
41390121,37.3798,126.8137,광석동,sec
41390128,37.340001,126.784947,군자동,sec
41390110,37.4009,126.838,금이동,sec
41390125,37.395307,126.855838,논곡동,sec
41390118,37.3664,126.8148,능곡동,sec
41390101,37.443024,126.788568,대야동,sec
41390109,37.4064,126.818,도창동,sec
41390108,37.417661,126.815529,매화동,sec
41390126,37.384598,126.857338,목감동,sec
41390134,37.4152,126.838,무지내동,sec
41390122,37.3838,126.8353,물왕동,sec
41390105,37.4189,126.7902,미산동,sec
41390103,37.416074,126.765975,방산동,sec
41390135,37.367672,126.722265,배곧동,sec
41390123,37.3751,126.8384,산현동,sec
41390102,37.438399,126.784981,신천동,sec
41390107,37.4295,126.8154,안현동,sec
41390131,37.3832,126.7574,월곶동,sec
41390106,37.43645,126.79793,은행동,sec
41390130,37.3826,126.782,장곡동,sec
41390129,37.3798,126.7988,장현동,sec
41390132,37.3525,126.7279,정왕동,sec
41390124,37.3741,126.8653,조남동,sec
41390133,37.3494,126.7622,죽율동,sec
41390104,37.4058,126.7764,포동,sec
41390120,37.395157,126.813525,하상동,sec
