지역코드	시도	시군구	읍면동	읍면동
4113511500	41	41135	4113511500	경기도 성남시 분당구 운중동
4113510400	41	41135	4113510400	경기도 성남시 분당구 율동
4113510600	41	41135	4113510600	경기도 성남시 분당구 이매동
4113510300	41	41135	4113510300	경기도 성남시 분당구 정자동
4113510800	41	41135	4113510800	경기도 성남시 분당구 판교동
4113111200	41	41131	4113111200	경기도 성남시 수정구 고등동
4113110400	41	41131	4113110400	경기도 성남시 수정구 단대동
4113110300	41	41131	4113110300	경기도 성남시 수정구 수진동
4113111500	41	41131	4113111500	경기도 성남시 수정구 시흥동
4113110100	41	41131	4113110100	경기도 성남시 수정구 신흥동
4113110600	41	41131	4113110600	경기도 성남시 수정구 양지동
4113110800	41	41131	4113110800	경기도 성남시 수정구 창곡동
4113110200	41	41131	4113110200	경기도 성남시 수정구 태평동
4113310300	41	41133	4113310300	경기도 성남시 중원구 금광동
4113310700	41	41133	4113310700	경기도 성남시 중원구 도촌동
4113310500	41	41133	4113310500	경기도 성남시 중원구 상대원동
4113310100	41	41133	4113310100	경기도 성남시 중원구 성남동
4113310600	41	41133	4113310600	경기도 성남시 중원구 여수동
4113310400	41	41133	4113310400	경기도 성남시 중원구 은행동
4113313200	41	41133	4113313200	경기도 성남시 중원구 중앙동
4113310900	41	41133	4113310900	경기도 성남시 중원구 하대원동
4111312800	41	41113	4111312800	경기도 수원시 권선구 고색동
4111313600	41	41113	4111313600	경기도 수원시 권선구 곡반정동
4111313200	41	41113	4111313200	경기도 수원시 권선구 구운동
4111313700	41	41113	4111313700	경기도 수원시 권선구 권선동
4111313400	41	41113	4111313400	경기도 수원시 권선구 금곡동
4111314100	41	41113	4111314100	경기도 수원시 권선구 당수동
4111313100	41	41113	4111313100	경기도 수원시 권선구 서둔동
4111312600	41	41113	4111312600	경기도 수원시 권선구 세류동
4111312900	41	41113	4111312900	경기도 수원시 권선구 오목천동
4111314000	41	41113	4111314000	경기도 수원시 권선구 입북동
4111313300	41	41113	4111313300	경기도 수원시 권선구 탑동
4111312700	41	41113	4111312700	경기도 수원시 권선구 평동
4111313500	41	41113	4111313500	경기도 수원시 권선구 호매실동
4111710700	41	41117	4111710700	경기도 수원시 영통구 망포동
4111710100	41	41117	4111710100	경기도 수원시 영통구 매탄동
4111710600	41	41117	4111710600	경기도 수원시 영통구 신동
4111710500	41	41117	4111710500	경기도 수원시 영통구 영통동
4111710200	41	41117	4111710200	경기도 수원시 영통구 원천동
4111710300	41	41117	4111710300	경기도 수원시 영통구 이의동
4111710400	41	41117	4111710400	경기도 수원시 영통구 하동
4111113500	41	41111	4111113500	경기도 수원시 장안구 송죽동
4111113700	41	41111	4111113700	경기도 수원시 장안구 연무동
4111113400	41	41111	4111113400	경기도 수원시 장안구 영화동
4111113200	41	41111	4111113200	경기도 수원시 장안구 율전동
4111113100	41	41111	4111113100	경기도 수원시 장안구 이목동
4111113000	41	41111	4111113000	경기도 수원시 장안구 정자동
4111113600	41	41111	4111113600	경기도 수원시 장안구 조원동
4111113300	41	41111	4111113300	경기도 수원시 장안구 천천동
4111112900	41	41111	4111112900	경기도 수원시 장안구 파장동
4111513700	41	41115	4111513700	경기도 수원시 팔달구 고등동
4111513200	41	41115	4111513200	경기도 수원시 팔달구 교동
4111512600	41	41115	4111512600	경기도 수원시 팔달구 구천동
4111512700	41	41115	4111512700	경기도 수원시 팔달구 남수동
4111513300	41	41115	4111513300	경기도 수원시 팔달구 매교동
4111513400	41	41115	4111513400	경기도 수원시 팔달구 매산로1가
4111513500	41	41115	4111513500	경기도 수원시 팔달구 매산로2가
4111513600	41	41115	4111513600	경기도 수원시 팔달구 매산로3가
4111512900	41	41115	4111512900	경기도 수원시 팔달구 북수동
4111514000	41	41115	4111514000	경기도 수원시 팔달구 우만동
4111514100	41	41115	4111514100	경기도 수원시 팔달구 인계동
4111512500	41	41115	4111512500	경기도 수원시 팔달구 중동
4111513900	41	41115	4111513900	경기도 수원시 팔달구 지동
4111512000	41	41115	4111512000	경기도 수원시 팔달구 팔달로1가
4111512100	41	41115	4111512100	경기도 수원시 팔달구 팔달로2가
4111513800	41	41115	4111513800	경기도 수원시 팔달구 화서동
4139012700	41	41390	4139012700	경기도 시흥시 거모동
4139012100	41	41390	4139012100	경기도 시흥시 광석동
4139012800	41	41390	4139012800	경기도 시흥시 군자동
4139012500	41	41390	4139012500	경기도 시흥시 논곡동
4139011800	41	41390	4139011800	경기도 시흥시 능곡동
4139010100	41	41390	4139010100	경기도 시흥시 대야동
4139010900	41	41390	4139010900	경기도 시흥시 도창동
4139010800	41	41390	4139010800	경기도 시흥시 매화동
4139012600	41	41390	4139012600	경기도 시흥시 목감동
4139010500	41	41390	4139010500	경기도 시흥시 미산동
4139013500	41	41390	4139013500	경기도 시흥시 배곧동
4139012300	41	41390	4139012300	경기도 시흥시 산현동
4139010200	41	41390	4139010200	경기도 시흥시 신천동
4139013100	41	41390	4139013100	경기도 시흥시 월곶동
4139010600	41	41390	4139010600	경기도 시흥시 은행동
4139013000	41	41390	4139013000	경기도 시흥시 장곡동
4139012900	41	41390	4139012900	경기도 시흥시 장현동
4139013200	41	41390	4139013200	경기도 시흥시 정왕동
4139012400	41	41390	4139012400	경기도 시흥시 조남동
4139013300	41	41390	4139013300	경기도 시흥시 죽율동
4139010400	41	41390	4139010400	경기도 시흥시 포동
4139012000	41	41390	4139012000	경기도 시흥시 하상동
4139011900	41	41390	4139011900	경기도 시흥시 하중동
4127310100	41	41273	4127310100	경기도 안산시 단원구 고잔동
4127310900	41	41273	4127310900	경기도 안산시 단원구 선부동
4127310300	41	41273	4127310300	경기도 안산시 단원구 신길동
4127310200	41	41273	4127310200	경기도 안산시 단원구 와동
4127310800	41	41273	4127310800	경기도 안산시 단원구 원곡동
4127310700	41	41273	4127310700	경기도 안산시 단원구 초지동
4127111100	41	41271	4127111100	경기도 안산시 상록구 건건동
4127110400	41	41271	4127110400	경기도 안산시 상록구 본오동
4127110700	41	41271	4127110700	경기도 안산시 상록구 부곡동
4127110300	41	41271	4127110300	경기도 안산시 상록구 사동
4127111200	41	41271	4127111200	경기도 안산시 상록구 사사동
4127110800	41	41271	4127110800	경기도 안산시 상록구 성포동
4127111300	41	41271	4127111300	경기도 안산시 상록구 수암동
4127110900	41	41271	4127110900	경기도 안산시 상록구 월피동
4127110200	41	41271	4127110200	경기도 안산시 상록구 이동
4127110100	41	41271	4127110100	경기도 안산시 상록구 일동
4127111400	41	41271	4127111400	경기도 안산시 상록구 장상동
4127110500	41	41271	4127110500	경기도 안산시 상록구 팔곡이동
4155012600	41	41550	4155012600	경기도 안성시 가사동
4155025000	41	41550	4155025000	경기도 안성시 공도읍
4155032000	41	41550	4155032000	경기도 안성시 금광면
4155011400	41	41550	4155011400	경기도 안성시 금산동
4155012000	41	41550	4155012000	경기도 안성시 금석동
4155010900	41	41550	4155010900	경기도 안성시 낙원동
4155012500	41	41550	4155012500	경기도 안성시 당왕동
4155035000	41	41550	4155035000	경기도 안성시 대덕면
4155010600	41	41550	4155010600	경기도 안성시 동본동
4155034000	41	41550	4155034000	경기도 안성시 미양면
4155031000	41	41550	4155031000	경기도 안성시 보개면
4155010100	41	41550	4155010100	경기도 안성시 봉산동
4155011800	41	41550	4155011800	경기도 안성시 석정동
4155010200	41	41550	4155010200	경기도 안성시 숭인동
4155012800	41	41550	4155012800	경기도 안성시 신건지동
4155012900	41	41550	4155012900	경기도 안성시 신소현동
4155011200	41	41550	4155011200	경기도 안성시 신흥동
4155011900	41	41550	4155011900	경기도 안성시 아양동
4155010300	41	41550	4155010300	경기도 안성시 영동
4155012200	41	41550	4155012200	경기도 안성시 옥산동
4155010800	41	41550	4155010800	경기도 안성시 옥천동
4155038000	41	41550	4155038000	경기도 안성시 원곡면
4155011300	41	41550	4155011300	경기도 안성시 인지동
4155039000	41	41550	4155039000	경기도 안성시 일죽면
4155040000	41	41550	4155040000	경기도 안성시 죽산면
4155013300	41	41550	4155013300	경기도 안성시 중리동
4155011000	41	41550	4155011000	경기도 안성시 창전동
4117310200	41	41173	4117310200	경기도 안양시 동안구 관양동
4117310100	41	41173	4117310100	경기도 안양시 동안구 비산동
4117310300	41	41173	4117310300	경기도 안양시 동안구 평촌동
4117310400	41	41173	4117310400	경기도 안양시 동안구 호계동
4117110300	41	41171	4117110300	경기도 안양시 만안구 박달동
4117110200	41	41171	4117110200	경기도 안양시 만안구 석수동
4117110100	41	41171	4117110100	경기도 안양시 만안구 안양동
4163011500	41	41630	4163011500	경기도 양주시 고암동
4163010900	41	41630	4163010900	경기도 양주시 고읍동
4163010600	41	41630	4163010600	경기도 양주시 광사동
4163033000	41	41630	4163033000	경기도 양주시 광적면
4163032000	41	41630	4163032000	경기도 양주시 남면
4163011600	41	41630	4163011600	경기도 양주시 덕계동
4163011000	41	41630	4163011000	경기도 양주시 덕정동
4163010700	41	41630	4163010700	경기도 양주시 만송동
4163025000	41	41630	4163025000	경기도 양주시 백석읍
4163010500	41	41630	4163010500	경기도 양주시 산북동
4163010800	41	41630	4163010800	경기도 양주시 삼숭동
4163011400	41	41630	4163011400	경기도 양주시 옥정동
4163034000	41	41630	4163034000	경기도 양주시 장흥면
4163011700	41	41630	4163011700	경기도 양주시 회정동
4183031000	41	41830	4183031000	경기도 양평군 강상면
4183041000	41	41830	4183041000	경기도 양평군 개군면
4183033000	41	41830	4183033000	경기도 양평군 양서면
4183025000	41	41830	4183025000	경기도 양평군 양평읍
4183040000	41	41830	4183040000	경기도 양평군 용문면
4167025000	41	41670	4167025000	경기도 여주시 가남읍
4167010800	41	41670	4167010800	경기도 여주시 교동
4167011700	41	41670	4167011700	경기도 여주시 멱곡동
4167010100	41	41670	4167010100	경기도 여주시 상동
4167034500	41	41670	4167034500	경기도 여주시 세종대왕면
4167011800	41	41670	4167011800	경기도 여주시 연양동
4167012100	41	41670	4167012100	경기도 여주시 오학동
4167010900	41	41670	4167010900	경기도 여주시 월송동
4167011500	41	41670	4167011500	경기도 여주시 점봉동
4167010300	41	41670	4167010300	경기도 여주시 창동
4167012000	41	41670	4167012000	경기도 여주시 천송동
4167010700	41	41670	4167010700	경기도 여주시 하동
4167012200	41	41670	4167012200	경기도 여주시 현암동
4167010200	41	41670	4167010200	경기도 여주시 홍문동
4180025000	41	41800	4180025000	경기도 연천군 연천읍
4180025300	41	41800	4180025300	경기도 연천군 전곡읍
4180032000	41	41800	4180032000	경기도 연천군 청산면
4137012100	41	41370	4137012100	경기도 오산시 가수동
4137012400	41	41370	4137012400	경기도 오산시 갈곶동
4137012200	41	41370	4137012200	경기도 오산시 고현동
4137010400	41	41370	4137010400	경기도 오산시 궐동
4137010700	41	41370	4137010700	경기도 오산시 금암동
4137011000	41	41370	4137011000	경기도 오산시 내삼미동
4137012000	41	41370	4137012000	경기도 오산시 누읍동
4137010200	41	41370	4137010200	경기도 오산시 부산동
4137011600	41	41370	4137011600	경기도 오산시 서동
4137011300	41	41370	4137011300	경기도 오산시 세교동
4137010800	41	41370	4137010800	경기도 오산시 수청동
4137011200	41	41370	4137011200	경기도 오산시 양산동
4137010100	41	41370	4137010100	경기도 오산시 오산동
4137011100	41	41370	4137011100	경기도 오산시 외삼미동
4137010300	41	41370	4137010300	경기도 오산시 원동
4137010900	41	41370	4137010900	경기도 오산시 은계동
4137011400	41	41370	4137011400	경기도 오산시 지곶동
4137012300	41	41370	4137012300	경기도 오산시 청호동
4137011900	41	41370	4137011900	경기도 오산시 탑동
4146310800	41	41463	4146310800	경기도 용인시 기흥구 고매동
4146310700	41	41463	4146310700	경기도 용인시 기흥구 공세동
4146310200	41	41463	4146310200	경기도 용인시 기흥구 구갈동
4146311500	41	41463	4146311500	경기도 용인시 기흥구 동백동
4146311300	41	41463	4146311300	경기도 용인시 기흥구 마북동
4146310500	41	41463	4146310500	경기도 용인시 기흥구 보라동
4146311800	41	41463	4146311800	경기도 용인시 기흥구 보정동
4146310300	41	41463	4146310300	경기도 용인시 기흥구 상갈동
4146311700	41	41463	4146311700	경기도 용인시 기흥구 상하동
4146311000	41	41463	4146311000	경기도 용인시 기흥구 서천동
4146310100	41	41463	4146310100	경기도 용인시 기흥구 신갈동
4146311200	41	41463	4146311200	경기도 용인시 기흥구 언남동
4146311100	41	41463	4146311100	경기도 용인시 기흥구 영덕동
4146311600	41	41463	4146311600	경기도 용인시 기흥구 중동
4146310600	41	41463	4146310600	경기도 용인시 기흥구 지곡동
4146311400	41	41463	4146311400	경기도 용인시 기흥구 청덕동
4146310400	41	41463	4146310400	경기도 용인시 기흥구 하갈동
4146510300	41	41465	4146510300	경기도 용인시 수지구 동천동
4146510700	41	41465	4146510700	경기도 용인시 수지구 상현동
4146510600	41	41465	4146510600	경기도 용인시 수지구 성복동
4146510500	41	41465	4146510500	경기도 용인시 수지구 신봉동
4146510200	41	41465	4146510200	경기도 용인시 수지구 죽전동
4146510100	41	41465	4146510100	경기도 용인시 수지구 풍덕천동
4146110600	41	41461	4146110600	경기도 용인시 처인구 고림동
4146110100	41	41461	4146110100	경기도 용인시 처인구 김량장동
4146110400	41	41461	4146110400	경기도 용인시 처인구 남동
4146125900	41	41461	4146125900	경기도 용인시 처인구 남사읍
4146110700	41	41461	4146110700	경기도 용인시 처인구 마평동
4146125300	41	41461	4146125300	경기도 용인시 처인구 모현읍
4146135000	41	41461	4146135000	경기도 용인시 처인구 백암면
4146110300	41	41461	4146110300	경기도 용인시 처인구 삼가동
4146136000	41	41461	4146136000	경기도 용인시 처인구 양지면
4146110200	41	41461	4146110200	경기도 용인시 처인구 역북동
4146110800	41	41461	4146110800	경기도 용인시 처인구 운학동
4146134000	41	41461	4146134000	경기도 용인시 처인구 원삼면
4146110500	41	41461	4146110500	경기도 용인시 처인구 유방동
4146125600	41	41461	4146125600	경기도 용인시 처인구 이동읍
4146125000	41	41461	4146125000	경기도 용인시 처인구 포곡읍
4143010100	41	41430	4143010100	경기도 의왕시 고천동
4143010700	41	41430	4143010700	경기도 의왕시 내손동
4143010300	41	41430	4143010300	경기도 의왕시 삼동
4143010500	41	41430	4143010500	경기도 의왕시 오전동
4143010400	41	41430	4143010400	경기도 의왕시 왕곡동
4143010200	41	41430	4143010200	경기도 의왕시 이동
4143010800	41	41430	4143010800	경기도 의왕시 청계동
4143011100	41	41430	4143011100	경기도 의왕시 초평동
4143010900	41	41430	4143010900	경기도 의왕시 포일동
4143010600	41	41430	4143010600	경기도 의왕시 학의동
4115011000	41	41150	4115011000	경기도 의정부시 가능동
4115011200	41	41150	4115011200	경기도 의정부시 고산동
4115010900	41	41150	4115010900	경기도 의정부시 금오동
4115010700	41	41150	4115010700	경기도 의정부시 낙양동
4115011100	41	41150	4115011100	경기도 의정부시 녹양동
4115010600	41	41150	4115010600	경기도 의정부시 민락동
4115011300	41	41150	4115011300	경기도 의정부시 산곡동
4115010400	41	41150	4115010400	경기도 의정부시 신곡동
4115010500	41	41150	4115010500	경기도 의정부시 용현동
4115010100	41	41150	4115010100	경기도 의정부시 의정부동
4115010300	41	41150	4115010300	경기도 의정부시 장암동
4115010200	41	41150	4115010200	경기도 의정부시 호원동
4150010800	41	41500	4150010800	경기도 이천시 갈산동
4150011400	41	41500	4150011400	경기도 이천시 고담동
4150010200	41	41500	4150010200	경기도 이천시 관고동
4150035000	41	41500	4150035000	경기도 이천시 대월면
4150034000	41	41500	4150034000	경기도 이천시 마장면
4150032000	41	41500	4150032000	경기도 이천시 백사면
4150025300	41	41500	4150025300	경기도 이천시 부발읍
4150011100	41	41500	4150011100	경기도 이천시 사음동
4150011000	41	41500	4150011000	경기도 이천시 송정동
4150031000	41	41500	4150031000	경기도 이천시 신둔면
4150010700	41	41500	4150010700	경기도 이천시 안흥동
4150025000	41	41500	4150025000	경기도 이천시 장호원읍
4150010300	41	41500	4150010300	경기도 이천시 중리동
4150010400	41	41500	4150010400	경기도 이천시 증일동
4150010900	41	41500	4150010900	경기도 이천시 증포동
4150010100	41	41500	4150010100	경기도 이천시 창전동
4150033000	41	41500	4150033000	경기도 이천시 호법면
4148010500	41	41480	4148010500	경기도 파주시 검산동
4148035000	41	41480	4148035000	경기도 파주시 광탄면
4148012300	41	41480	4148012300	경기도 파주시 금릉동
4148010100	41	41480	4148010100	경기도 파주시 금촌동
4148010900	41	41480	4148010900	경기도 파주시 다율동
4148011300	41	41480	4148011300	경기도 파주시 동패동
4148011700	41	41480	4148011700	경기도 파주시 목동동
4148011500	41	41480	4148011500	경기도 파주시 문발동
4148025000	41	41480	4148025000	경기도 파주시 문산읍
4148025600	41	41480	4148025600	경기도 파주시 법원읍
4148010200	41	41480	4148010200	경기도 파주시 아동동
4148010800	41	41480	4148010800	경기도 파주시 야당동
4148010400	41	41480	4148010400	경기도 파주시 야동동
4148012200	41	41480	4148012200	경기도 파주시 와동동
4148026200	41	41480	4148026200	경기도 파주시 조리읍
4148032000	41	41480	4148032000	경기도 파주시 탄현면
4148025300	41	41480	4148025300	경기도 파주시 파주읍
4122010700	41	41220	4122010700	경기도 평택시 가재동
4122012800	41	41220	4122012800	경기도 평택시 고덕동
4122033000	41	41220	4122033000	경기도 평택시 고덕면
4122011500	41	41220	4122011500	경기도 평택시 군문동
4122011100	41	41220	4122011100	경기도 평택시 독곡동
4122011900	41	41220	4122011900	경기도 평택시 동삭동
4122011800	41	41220	4122011800	경기도 평택시 비전동
4122010100	41	41220	4122010100	경기도 평택시 서정동
4122012000	41	41220	4122012000	경기도 평택시 세교동
4122012300	41	41220	4122012300	경기도 평택시 소사동
4122011200	41	41220	4122011200	경기도 평택시 신장동
4122025300	41	41220	4122025300	경기도 평택시 안중읍
4122034000	41	41220	4122034000	경기도 평택시 오성면
4122012400	41	41220	4122012400	경기도 평택시 용이동
4122010900	41	41220	4122010900	경기도 평택시 이충동
4122010200	41	41220	4122010200	경기도 평택시 장당동
4122010800	41	41220	4122010800	경기도 평택시 장안동
4122012700	41	41220	4122012700	경기도 평택시 죽백동
4122011000	41	41220	4122011000	경기도 평택시 지산동
4122012100	41	41220	4122012100	경기도 평택시 지제동
4122031000	41	41220	4122031000	경기도 평택시 진위면
4122025900	41	41220	4122025900	경기도 평택시 청북읍
4122010400	41	41220	4122010400	경기도 평택시 칠괴동
4122010500	41	41220	4122010500	경기도 평택시 칠원동
4122011400	41	41220	4122011400	경기도 평택시 통복동
4122025000	41	41220	4122025000	경기도 평택시 팽성읍
4122011300	41	41220	4122011300	경기도 평택시 평택동
4122025600	41	41220	4122025600	경기도 평택시 포승읍
4122011700	41	41220	4122011700	경기도 평택시 합정동
4122037000	41	41220	4122037000	경기도 평택시 현덕면
4165033000	41	41650	4165033000	경기도 포천시 가산면
4165031000	41	41650	4165031000	경기도 포천시 군내면
4165010400	41	41650	4165010400	경기도 포천시 선단동
4165025000	41	41650	4165025000	경기도 포천시 소흘읍
4165034000	41	41650	4165034000	경기도 포천시 신북면
4165010100	41	41650	4165010100	경기도 포천시 신읍동
4165010200	41	41650	4165010200	경기도 포천시 어룡동
4165039000	41	41650	4165039000	경기도 포천시 영북면
4165037000	41	41650	4165037000	경기도 포천시 일동면
4145011300	41	41450	4145011300	경기도 하남시 감북동
4145011500	41	41450	4145011500	경기도 하남시 감이동
4145011400	41	41450	4145011400	경기도 하남시 감일동
4145010800	41	41450	4145010800	경기도 하남시 덕풍동
4145010900	41	41450	4145010900	경기도 하남시 망월동
4145011200	41	41450	4145011200	경기도 하남시 선동
4145010600	41	41450	4145010600	경기도 하남시 신장동
4145010300	41	41450	4145010300	경기도 하남시 창우동
4145011000	41	41450	4145011000	경기도 하남시 풍산동
4145011600	41	41450	4145011600	경기도 하남시 학암동
4159011900	41	41590	4159011900	경기도 화성시 기산동
4159012400	41	41590	4159012400	경기도 화성시 기안동
4159026200	41	41590	4159026200	경기도 화성시 남양읍
4159011800	41	41590	4159011800	경기도 화성시 능동
4159033000	41	41590	4159033000	경기도 화성시 마도면
4159031000	41	41590	4159031000	경기도 화성시 매송면
4159013400	41	41590	4159013400	경기도 화성시 목동
4159012700	41	41590	4159012700	경기도 화성시 반송동
4159012000	41	41590	4159012000	경기도 화성시 반월동
4159012100	41	41590	4159012100	경기도 화성시 반정동
4159011700	41	41590	4159011700	경기도 화성시 병점동
4159025300	41	41590	4159025300	경기도 화성시 봉담읍
4159032000	41	41590	4159032000	경기도 화성시 비봉면
4159013500	41	41590	4159013500	경기도 화성시 산척동
4159014000	41	41590	4159014000	경기도 화성시 새솔동
4159012800	41	41590	4159012800	경기도 화성시 석우동
4159013700	41	41590	4159013700	경기도 화성시 송동
4159012500	41	41590	4159012500	경기도 화성시 송산동
4159034000	41	41590	4159034000	경기도 화성시 송산면
4159013300	41	41590	4159013300	경기도 화성시 신동
4159012600	41	41590	4159012600	경기도 화성시 안녕동
4159040000	41	41590	4159040000	경기도 화성시 양감면
4159013100	41	41590	4159013100	경기도 화성시 영천동
4159012900	41	41590	4159012900	경기도 화성시 오산동
4159025600	41	41590	4159025600	경기도 화성시 우정읍
4159037000	41	41590	4159037000	경기도 화성시 장안면
4159013600	41	41590	4159013600	경기도 화성시 장지동
4159041000	41	41590	4159041000	경기도 화성시 정남면
4159011600	41	41590	4159011600	경기도 화성시 진안동
4159013000	41	41590	4159013000	경기도 화성시 청계동
4159036000	41	41590	4159036000	경기도 화성시 팔탄면
4159025900	41	41590	4159025900	경기도 화성시 향남읍
2871025000	28	28710	2871025000	인천시 강화군 강화읍
2871033000	28	28710	2871033000	인천시 강화군 길상면
2871041000	28	28710	2871041000	인천시 강화군 삼산면
2871031000	28	28710	2871031000	인천시 강화군 선원면
2824510200	28	28245	2824510200	인천시 계양구 계산동
2824511100	28	28245	2824511100	인천시 계양구 귤현동
2824511000	28	28245	2824511000	인천시 계양구 동양동
2824510900	28	28245	2824510900	인천시 계양구 박촌동
2824510800	28	28245	2824510800	인천시 계양구 방축동
2824510700	28	28245	2824510700	인천시 계양구 병방동
2824510400	28	28245	2824510400	인천시 계양구 서운동
2824511800	28	28245	2824511800	인천시 계양구 오류동
2824510600	28	28245	2824510600	인천시 계양구 용종동
2824511700	28	28245	2824511700	인천시 계양구 이화동
2824510500	28	28245	2824510500	인천시 계양구 임학동
2824510300	28	28245	2824510300	인천시 계양구 작전동
2824512300	28	28245	2824512300	인천시 계양구 장기동
2824510100	28	28245	2824510100	인천시 계양구 효성동
2820010200	28	28200	2820010200	인천시 남동구 간석동
2820010100	28	28200	2820010100	인천시 남동구 구월동
2820010700	28	28200	2820010700	인천시 남동구 남촌동
2820011000	28	28200	2820011000	인천시 남동구 논현동
2820010900	28	28200	2820010900	인천시 남동구 도림동
2820010300	28	28200	2820010300	인천시 남동구 만수동
2820010500	28	28200	2820010500	인천시 남동구 서창동
2820010400	28	28200	2820010400	인천시 남동구 장수동
2814010600	28	28140	2814010600	인천시 동구 금곡동
2814010100	28	28140	2814010100	인천시 동구 만석동
2814010700	28	28140	2814010700	인천시 동구 송림동
2814010300	28	28140	2814010300	인천시 동구 송현동
2814010200	28	28140	2814010200	인천시 동구 화수동
2817710600	28	28177	2817710600	인천시 미추홀구 관교동
2817710400	28	28177	2817710400	인천시 미추홀구 도화동
2817710700	28	28177	2817710700	인천시 미추홀구 문학동
2817710100	28	28177	2817710100	인천시 미추홀구 숭의동
2817710200	28	28177	2817710200	인천시 미추홀구 용현동
2817710500	28	28177	2817710500	인천시 미추홀구 주안동
2817710300	28	28177	2817710300	인천시 미추홀구 학익동
2823710600	28	28237	2823710600	인천시 부평구 갈산동
2823710900	28	28237	2823710900	인천시 부평구 구산동
2823710700	28	28237	2823710700	인천시 부평구 부개동
2823710100	28	28237	2823710100	인천시 부평구 부평동
2823710300	28	28237	2823710300	인천시 부평구 산곡동
2823710500	28	28237	2823710500	인천시 부평구 삼산동
2823710200	28	28237	2823710200	인천시 부평구 십정동
2823710800	28	28237	2823710800	인천시 부평구 일신동
2823710400	28	28237	2823710400	인천시 부평구 청천동
2826010800	28	28260	2826010800	인천시 서구 가정동
2826011200	28	28260	2826011200	인천시 서구 가좌동
2826010300	28	28260	2826010300	인천시 서구 검암동
2826010400	28	28260	2826010400	인천시 서구 경서동
2826010500	28	28260	2826010500	인천시 서구 공촌동
2826011800	28	28260	2826011800	인천시 서구 금곡동
2826011400	28	28260	2826011400	인천시 서구 당하동
2826011700	28	28260	2826011700	인천시 서구 대곡동
2826011300	28	28260	2826011300	인천시 서구 마전동
2826010100	28	28260	2826010100	인천시 서구 백석동
2826012100	28	28260	2826012100	인천시 서구 불로동
2826011000	28	28260	2826011000	인천시 서구 석남동
2826010900	28	28260	2826010900	인천시 서구 신현동
2826010700	28	28260	2826010700	인천시 서구 심곡동
2826010600	28	28260	2826010600	인천시 서구 연희동
2826011900	28	28260	2826011900	인천시 서구 오류동
2826012000	28	28260	2826012000	인천시 서구 왕길동
2826011500	28	28260	2826011500	인천시 서구 원당동
2826012200	28	28260	2826012200	인천시 서구 청라동
2818510500	28	28185	2818510500	인천시 연수구 동춘동
2818510200	28	28185	2818510200	인천시 연수구 선학동
2818510600	28	28185	2818510600	인천시 연수구 송도동
2818510300	28	28185	2818510300	인천시 연수구 연수동
2818510100	28	28185	2818510100	인천시 연수구 옥련동
2818510400	28	28185	2818510400	인천시 연수구 청학동
2811013400	28	28110	2811013400	인천시 중구 경동
2811011100	28	28110	2811011100	인천시 중구 관동3가
2811013300	28	28110	2811013300	인천시 중구 내동
2811012500	28	28110	2811012500	인천시 중구 답동
2811013200	28	28110	2811013200	인천시 중구 도원동
2811013800	28	28110	2811013800	인천시 중구 북성동1가
2811013900	28	28110	2811013900	인천시 중구 북성동2가
2811014000	28	28110	2811014000	인천시 중구 북성동3가
2811012900	28	28110	2811012900	인천시 중구 선화동
2811014200	28	28110	2811014200	인천시 중구 송월동1가
2811014300	28	28110	2811014300	인천시 중구 송월동2가
2811012000	28	28110	2811012000	인천시 중구 송학동2가
2811012300	28	28110	2811012300	인천시 중구 신생동
2811012600	28	28110	2811012600	인천시 중구 신흥동1가
2811012700	28	28110	2811012700	인천시 중구 신흥동2가
2811012800	28	28110	2811012800	인천시 중구 신흥동3가
2811013500	28	28110	2811013500	인천시 중구 용동
2811014600	28	28110	2811014600	인천시 중구 운남동
2811014800	28	28110	2811014800	인천시 중구 운북동
2811014700	28	28110	2811014700	인천시 중구 운서동
2811013600	28	28110	2811013600	인천시 중구 인현동
2811013700	28	28110	2811013700	인천시 중구 전동
2811014500	28	28110	2811014500	인천시 중구 중산동
2811011800	28	28110	2811011800	인천시 중구 항동7가
2644010300	26	26440	2644010300	부산시 강서구 강동동
2644011100	26	26440	2644011100	부산시 강서구 녹산동
2644010100	26	26440	2644010100	부산시 강서구 대저1동
2644010200	26	26440	2644010200	부산시 강서구 대저2동
2644011800	26	26440	2644011800	부산시 강서구 동선동
2644010400	26	26440	2644010400	부산시 강서구 명지동
2644011700	26	26440	2644011700	부산시 강서구 신호동
2644011400	26	26440	2644011400	부산시 강서구 지사동
2644011000	26	26440	2644011000	부산시 강서구 화전동
2641010700	26	26410	2641010700	부산시 금정구 구서동
2641011100	26	26410	2641011100	부산시 금정구 금사동
2641010400	26	26410	2641010400	부산시 금정구 남산동
2641010900	26	26410	2641010900	부산시 금정구 부곡동
2641011000	26	26410	2641011000	부산시 금정구 서동
2641010800	26	26410	2641010800	부산시 금정구 장전동
2641010300	26	26410	2641010300	부산시 금정구 청룡동
2641011200	26	26410	2641011200	부산시 금정구 회동동
2671025000	26	26710	2671025000	부산시 기장군 기장읍
2671025900	26	26710	2671025900	부산시 기장군 일광읍
2671025300	26	26710	2671025300	부산시 기장군 장안읍
2671025600	26	26710	2671025600	부산시 기장군 정관읍
2671033000	26	26710	2671033000	부산시 기장군 철마면
2629011100	26	26290	2629011100	부산시 남구 감만동
